time,Urban Maximum Temperature,Net Longwave Radiation,Net Solar Radiation,Total Precipitation,Snowfall,Water Vapor Mixing Ratio,Air Temperature,Zonal Wind,Meridional Wind,lat,lon,month,season,outlier_bool
2006-10-11,288.3869,38.726818,86.11186,2.0852129e-08,1.1481729e-16,0.0065751867,284.8525,0.99411094,3.0278866,53.246075,357.5,10,Autumn,False
2006-10-12,288.17053,35.950317,71.135315,2.1372719e-08,0.0,0.00712711,285.50842,2.5858521,2.2367604,53.246075,357.5,10,Autumn,False
2006-10-13,287.236,68.82853,108.7244,2.7045204e-09,8.740077e-18,0.0050102533,282.82462,2.6114643,0.87755185,53.246075,357.5,10,Autumn,False
2006-10-14,283.66138,50.752346,66.08448,4.346685e-09,2.1472352e-13,0.004017093,280.59344,3.7903361,0.12970446,53.246075,357.5,10,Autumn,False
2006-10-15,283.76944,48.634483,38.207478,2.3650705e-08,1.013375e-12,0.0049854955,279.5365,2.7877944,1.7014,53.246075,357.5,10,Autumn,False
2006-10-16,285.5288,64.56729,95.95615,2.8621192e-09,0.0,0.0042535514,280.86188,1.3975377,2.195603,53.246075,357.5,10,Autumn,False
2006-10-17,288.28284,26.16157,42.070827,7.4474595e-09,0.0,0.006845526,285.3974,0.02745079,6.8166394,53.246075,357.5,10,Autumn,False
2006-10-18,287.7282,28.98742,16.664873,1.7778896e-07,7.258714e-13,0.0069394,283.8063,3.139818,2.4017947,53.246075,357.5,10,Autumn,False
2006-10-19,285.5557,57.046555,82.357765,1.7307796e-09,3.73772e-19,0.0038831849,281.8016,4.8206253,-3.000007,53.246075,357.5,10,Autumn,False
2006-10-20,285.6705,84.1788,95.32808,1.4676222e-11,0.0,0.0039194394,279.4388,-0.4651302,-1.1430064,53.246075,357.5,10,Autumn,False
2006-10-21,285.33746,70.330376,86.0847,7.98506e-13,0.0,0.004369947,279.79172,-2.7972157,0.38298327,53.246075,357.5,10,Autumn,False
2006-10-22,285.36777,20.01099,19.787157,3.6209646e-11,0.0,0.004945952,282.54288,-3.320729,-0.2342875,53.246075,357.5,10,Autumn,False
2006-10-23,286.27002,47.079033,65.354996,1.2783377e-11,0.0,0.0048066564,282.60394,-4.617623,0.5869968,53.246075,357.5,10,Autumn,False
2006-10-24,286.42633,42.84819,47.706524,7.727761e-11,0.0,0.005785116,282.90195,-4.98181,0.13750345,53.246075,357.5,10,Autumn,False
2006-10-25,289.14676,46.13043,58.907322,1.5039287e-08,0.0,0.0067434185,283.78656,-5.0888023,1.1821767,53.246075,357.5,10,Autumn,False
2006-10-26,287.31546,29.121035,38.927437,1.7746586e-07,8.1287047e-16,0.007112077,284.3323,-0.0045948033,2.8942509,53.246075,357.5,10,Autumn,False
2006-10-27,287.49716,39.309517,44.291428,5.71466e-08,1.1518223e-16,0.0063475585,283.90622,-5.2780814,4.8838377,53.246075,357.5,10,Autumn,False
2006-10-28,285.42828,30.712793,28.870968,5.272774e-08,1.9477412e-20,0.006672601,282.93198,-1.0297252,3.9043627,53.246075,357.5,10,Autumn,False
2006-10-29,284.63995,36.010563,22.300589,3.2106602e-08,1.4934502e-20,0.005780388,281.5549,1.9145827,2.242633,53.246075,357.5,10,Autumn,False
2006-10-30,285.03558,28.04424,28.733034,1.2139148e-07,0.0,0.0061271875,281.3695,-1.9026484,1.5870022,53.246075,357.5,10,Autumn,False
2006-10-31,288.77597,20.310583,33.38051,9.661692e-09,0.0,0.007799077,285.20303,2.663538,2.934695,53.246075,357.5,10,Autumn,False
2006-11-01,290.25534,25.356316,6.845281,1.5647478e-07,2.8597212e-17,0.007984841,285.76187,3.3663845,5.154813,53.246075,357.5,11,Autumn,False
2006-11-02,286.2132,63.384796,59.873657,1.854531e-09,0.0,0.0053237295,281.4713,1.3410274,2.7441754,53.246075,357.5,11,Autumn,False
2006-11-03,285.23276,48.438942,44.159206,1.0914783e-08,7.133451000000001e-17,0.0051765866,281.57953,4.2539263,1.346602,53.246075,357.5,11,Autumn,False
2006-11-04,283.1606,51.56586,36.187782,4.5487763e-12,0.0,0.003806146,278.66354,2.6693187,-0.22231372,53.246075,357.5,11,Autumn,False
